Śląskiej,zorganizował,wyjazd,nad,morze,.,-,Bilans,tej,wycieczki,na,dziś,jest,taki,",",że,20,mieszkańców,Rudy,Śląskiej,jest,zakażonych,koronawirusem,-,informuje,wiceprezydent,Rudy,Śląskiej,.,Wszyscy,urlopowicze,trafili,do
19,osób,i,wynosi,636,.,To,w,naszym,regionie,dobowy,rekord,od,połowy,kwietnia,.,14,przypadków,dotyczy,nowego,ogniska,zakażeń,w,powiecie,malborskim,.,W,całej,Polsce,liczba,zachorowań,wynosi,obecnie
przypadków,dotyczy,nowego,ogniska,zakażeń,w,powiecie,malborskim,.,W,całej,Polsce,liczba,zachorowań,wynosi,obecnie,32527,.,W,kraju,jest,16,kolejnych,ofiar,śmiertelnych,-,od,początku,epidemii,z,powodu,koronawirusa,zmarło
w,powiecie,malborskim,.,W,całej,Polsce,liczba,zachorowań,wynosi,obecnie,32527,.,W,kraju,jest,16,kolejnych,ofiar,śmiertelnych,-,od,początku,epidemii,z,powodu,koronawirusa,zmarło,1375,osób,.,Górny,Śląsk
.,W,kraju,jest,16,kolejnych,ofiar,śmiertelnych,-,od,początku,epidemii,z,powodu,koronawirusa,zmarło,1375,osób,.,Górny,Śląsk,jest,nadal,głównym,obszarem,epidemii,",",jednak,liczba,odnotowanych,tam,przypadków,procentowo
nadal,głównym,obszarem,epidemii,",",jednak,liczba,odnotowanych,tam,przypadków,procentowo,maleje,w,skali,kraju,(,129,na,300,),.,19,nowych,przypadków,zakażenia,Covid,-,19,na,Pomorzu,:,14,osób
obszarem,epidemii,",",jednak,liczba,odnotowanych,tam,przypadków,procentowo,maleje,w,skali,kraju,(,129,na,300,),.,19,nowych,przypadków,zakażenia,Covid,-,19,na,Pomorzu,:,14,osób,w,powiecie
jednak,liczba,odnotowanych,tam,przypadków,procentowo,maleje,w,skali,kraju,(,129,na,300,),.,19,nowych,przypadków,zakażenia,Covid,-,19,na,Pomorzu,:,14,osób,w,powiecie,malborskim,(,4
(,129,na,300,),.,19,nowych,przypadków,zakażenia,Covid,-,19,na,Pomorzu,:,14,osób,w,powiecie,malborskim,(,4,kobiety,i,2,mężczyźni,w,starszym,wieku,",",6,kobiet
19,nowych,przypadków,zakażenia,Covid,-,19,na,Pomorzu,:,14,osób,w,powiecie,malborskim,(,4,kobiety,i,2,mężczyźni,w,starszym,wieku,",",6,kobiet,i,2,mężczyźni,w,średnim,wieku
zakażenia,Covid,-,19,na,Pomorzu,:,14,osób,w,powiecie,malborskim,(,4,kobiety,i,2,mężczyźni,w,starszym,wieku,",",6,kobiet,i,2,mężczyźni,w,średnim,wieku,-,wszyscy,objęci
:,14,osób,w,powiecie,malborskim,(,4,kobiety,i,2,mężczyźni,w,starszym,wieku,",",6,kobiet,i,2,mężczyźni,w,średnim,wieku,-,wszyscy,objęci,kwarantanną,w,związku,z,ogniskiem,zakażeń
w,powiecie,malborskim,(,4,kobiety,i,2,mężczyźni,w,starszym,wieku,",",6,kobiet,i,2,mężczyźni,w,średnim,wieku,-,wszyscy,objęci,kwarantanną,w,związku,z,ogniskiem,zakażeń,w,firmie,produkcyjnej
-,wszyscy,objęci,kwarantanną,w,związku,z,ogniskiem,zakażeń,w,firmie,produkcyjnej,-,ognisko,rodzinne,),2,osoby,w,powiecie,bytowskim,(,kobieta,i,mężczyzna,w,średnim,wieku,",",pod,nadzorem,epidemicznym,)
osoby,w,powiecie,bytowskim,(,kobieta,i,mężczyzna,w,średnim,wieku,",",pod,nadzorem,epidemicznym,),1,osoba,w,powiecie,puckim,(,mężczyzna,w,średnim,wieku,",",kwarantanna,po,kontakcie,z,osobą,zakażoną
w,powiecie,puckim,(,mężczyzna,w,średnim,wieku,",",kwarantanna,po,kontakcie,z,osobą,zakażoną,),1,osoba,w,Sopocie,(,mężczyzna,w,średnim,wieku,",",kwarantanna,po,kontakcie,z,osobą,zakażoną,)
osoba,w,Sopocie,(,mężczyzna,w,średnim,wieku,",",kwarantanna,po,kontakcie,z,osobą,zakażoną,),1,osoba,w,powiecie,chojnickim,(,młoda,kobieta,",",kwarantanna,po,kontakcie,z,osobą,zakażoną,),Jak
młoda,kobieta,",",kwarantanna,po,kontakcie,z,osobą,zakażoną,),Jak,wynika,z,komunikatu,Sanepidu,",",14,zakażeń,w,powiecie,malborskim,wiąże,się,z,nowym,ogniskiem,epidemii,w,zakładzie,produkcyjnym,",",należącym,do
zakażeń,w,powiecie,malborskim,wiąże,się,z,nowym,ogniskiem,epidemii,w,zakładzie,produkcyjnym,",",należącym,do,jednej,rodziny,.,Koronawirusem,zakaziło,się,tam,dotąd,w,sumie,16,osób,",",w,tym,9,pracowników
w,zakładzie,produkcyjnym,",",należącym,do,jednej,rodziny,.,Koronawirusem,zakaziło,się,tam,dotąd,w,sumie,16,osób,",",w,tym,9,pracowników,.,19,zakażeń,w,ciągu,dnia,to,trzecia,największa,liczba
do,jednej,rodziny,.,Koronawirusem,zakaziło,się,tam,dotąd,w,sumie,16,osób,",",w,tym,9,pracowników,.,19,zakażeń,w,ciągu,dnia,to,trzecia,największa,liczba,na,Pomorzu,od,początku,epidemii
.,Koronawirusem,zakaziło,się,tam,dotąd,w,sumie,16,osób,",",w,tym,9,pracowników,.,19,zakażeń,w,ciągu,dnia,to,trzecia,największa,liczba,na,Pomorzu,od,początku,epidemii,.,Więcej,przypadków
trzecia,największa,liczba,na,Pomorzu,od,początku,epidemii,.,Więcej,przypadków,było,tylko,5,kwietnia,(,22,zakażenia,),i,18,kwietnia,(,też,22,),.,W,Gdańsku,liczba,osób,z,potwierdzonym
.,Więcej,przypadków,było,tylko,5,kwietnia,(,22,zakażenia,),i,18,kwietnia,(,też,22,),.,W,Gdańsku,liczba,osób,z,potwierdzonym,zakażeniem,Covid,-,19,wynosi,218,",",na
(,też,22,),.,W,Gdańsku,liczba,osób,z,potwierdzonym,zakażeniem,Covid,-,19,wynosi,218,",",na,Pomorzu,-,636,(,w,tym,38,zgonów,),.,Z,podziałem,na,miasta
W,Gdańsku,liczba,osób,z,potwierdzonym,zakażeniem,Covid,-,19,wynosi,218,",",na,Pomorzu,-,636,(,w,tym,38,zgonów,),.,Z,podziałem,na,miasta,i,powiaty,:,Gdańsk,-
z,potwierdzonym,zakażeniem,Covid,-,19,wynosi,218,",",na,Pomorzu,-,636,(,w,tym,38,zgonów,),.,Z,podziałem,na,miasta,i,powiaty,:,Gdańsk,-,218,powiat,gdański,-
(,w,tym,38,zgonów,),.,Z,podziałem,na,miasta,i,powiaty,:,Gdańsk,-,218,powiat,gdański,-,28,Gdynia,-,50,Sopot,-,4,Słupsk,-,6,powiat,słupski,-
zgonów,),.,Z,podziałem,na,miasta,i,powiaty,:,Gdańsk,-,218,powiat,gdański,-,28,Gdynia,-,50,Sopot,-,4,Słupsk,-,6,powiat,słupski,-,7,powiat,bytowski,-
Z,podziałem,na,miasta,i,powiaty,:,Gdańsk,-,218,powiat,gdański,-,28,Gdynia,-,50,Sopot,-,4,Słupsk,-,6,powiat,słupski,-,7,powiat,bytowski,-,6,powiat,chojnicki
miasta,i,powiaty,:,Gdańsk,-,218,powiat,gdański,-,28,Gdynia,-,50,Sopot,-,4,Słupsk,-,6,powiat,słupski,-,7,powiat,bytowski,-,6,powiat,chojnicki,-,5,powiat
:,Gdańsk,-,218,powiat,gdański,-,28,Gdynia,-,50,Sopot,-,4,Słupsk,-,6,powiat,słupski,-,7,powiat,bytowski,-,6,powiat,chojnicki,-,5,powiat,człuchowski,-,1
powiat,gdański,-,28,Gdynia,-,50,Sopot,-,4,Słupsk,-,6,powiat,słupski,-,7,powiat,bytowski,-,6,powiat,chojnicki,-,5,powiat,człuchowski,-,1,powiat,kartuski,-,37
Gdynia,-,50,Sopot,-,4,Słupsk,-,6,powiat,słupski,-,7,powiat,bytowski,-,6,powiat,chojnicki,-,5,powiat,człuchowski,-,1,powiat,kartuski,-,37,powiat,kościerski,-,10
-,4,Słupsk,-,6,powiat,słupski,-,7,powiat,bytowski,-,6,powiat,chojnicki,-,5,powiat,człuchowski,-,1,powiat,kartuski,-,37,powiat,kościerski,-,10,powiat,kwidzyński,-,7
6,powiat,słupski,-,7,powiat,bytowski,-,6,powiat,chojnicki,-,5,powiat,człuchowski,-,1,powiat,kartuski,-,37,powiat,kościerski,-,10,powiat,kwidzyński,-,7,powiat,lęborski,-,2
7,powiat,bytowski,-,6,powiat,chojnicki,-,5,powiat,człuchowski,-,1,powiat,kartuski,-,37,powiat,kościerski,-,10,powiat,kwidzyński,-,7,powiat,lęborski,-,2,powiat,malborski,-,49
6,powiat,chojnicki,-,5,powiat,człuchowski,-,1,powiat,kartuski,-,37,powiat,kościerski,-,10,powiat,kwidzyński,-,7,powiat,lęborski,-,2,powiat,malborski,-,49,powiat,nowodworski,-,3
5,powiat,człuchowski,-,1,powiat,kartuski,-,37,powiat,kościerski,-,10,powiat,kwidzyński,-,7,powiat,lęborski,-,2,powiat,malborski,-,49,powiat,nowodworski,-,3,powiat,tczewski,-,25
1,powiat,kartuski,-,37,powiat,kościerski,-,10,powiat,kwidzyński,-,7,powiat,lęborski,-,2,powiat,malborski,-,49,powiat,nowodworski,-,3,powiat,tczewski,-,25,powiat,pucki,-,14
37,powiat,kościerski,-,10,powiat,kwidzyński,-,7,powiat,lęborski,-,2,powiat,malborski,-,49,powiat,nowodworski,-,3,powiat,tczewski,-,25,powiat,pucki,-,14,powiat,starogardzki,-,9
10,powiat,kwidzyński,-,7,powiat,lęborski,-,2,powiat,malborski,-,49,powiat,nowodworski,-,3,powiat,tczewski,-,25,powiat,pucki,-,14,powiat,starogardzki,-,9,powiat,sztumski,-,9
7,powiat,lęborski,-,2,powiat,malborski,-,49,powiat,nowodworski,-,3,powiat,tczewski,-,25,powiat,pucki,-,14,powiat,starogardzki,-,9,powiat,sztumski,-,9,powiat,wejherowski,-,147
2,powiat,malborski,-,49,powiat,nowodworski,-,3,powiat,tczewski,-,25,powiat,pucki,-,14,powiat,starogardzki,-,9,powiat,sztumski,-,9,powiat,wejherowski,-,147,16,ofiar,epidemii,","
49,powiat,nowodworski,-,3,powiat,tczewski,-,25,powiat,pucki,-,14,powiat,starogardzki,-,9,powiat,sztumski,-,9,powiat,wejherowski,-,147,16,ofiar,epidemii,",",o,których,śmierci,poinformowano
3,powiat,tczewski,-,25,powiat,pucki,-,14,powiat,starogardzki,-,9,powiat,sztumski,-,9,powiat,wejherowski,-,147,16,ofiar,epidemii,",",o,których,śmierci,poinformowano,23,czerwca,:,93
25,powiat,pucki,-,14,powiat,starogardzki,-,9,powiat,sztumski,-,9,powiat,wejherowski,-,147,16,ofiar,epidemii,",",o,których,śmierci,poinformowano,23,czerwca,:,93,-,letnia,kobieta,w
powiat,pucki,-,14,powiat,starogardzki,-,9,powiat,sztumski,-,9,powiat,wejherowski,-,147,16,ofiar,epidemii,",",o,których,śmierci,poinformowano,23,czerwca,:,93,-,letnia,kobieta,w,Łańcucie
Cieszynie,Wszystkie,osoby,miały,choroby,współistniejące,.,SANEPID,O,SYTUACJI,EPIDEMICZNEJ,NA,POMORZU,-,WTOREK,",",23,CZERWCA,:,Ogniska,zakażenia,wirusem,Sars,-,CoV,-,2,w,województwie,pomorskim,Pomorski,Państwowy,Wojewódzki
nie,odnotowano,nowych,przypadków,zakażenia,wśród,personelu,i,pensjonariuszy,tej,placówki,",",Jednostka,Wojskowa,-,ogółem,20,przypadków,zakażenia,(,18,przypadków,powiat,malborski,",",2,przypadki,powiat,sztumski,),",",ognisko,rodzinne
zakażenia,wśród,personelu,i,pensjonariuszy,tej,placówki,",",Jednostka,Wojskowa,-,ogółem,20,przypadków,zakażenia,(,18,przypadków,powiat,malborski,",",2,przypadki,powiat,sztumski,),",",ognisko,rodzinne,/,działalność,gospodarcza,-
tej,placówki,",",Jednostka,Wojskowa,-,ogółem,20,przypadków,zakażenia,(,18,przypadków,powiat,malborski,",",2,przypadki,powiat,sztumski,),",",ognisko,rodzinne,/,działalność,gospodarcza,-,ogółem,18,przypadków,zakażenia,(
powiat,malborski,",",2,przypadki,powiat,sztumski,),",",ognisko,rodzinne,/,działalność,gospodarcza,-,ogółem,18,przypadków,zakażenia,(,12,przypadków,powiat,malborski,",",3,przypadki,powiat,sztumski,",",3,przypadki,powiat
przypadki,powiat,sztumski,),",",ognisko,rodzinne,/,działalność,gospodarcza,-,ogółem,18,przypadków,zakażenia,(,12,przypadków,powiat,malborski,",",3,przypadki,powiat,sztumski,",",3,przypadki,powiat,kwidzyński,),",",ognisko
ognisko,rodzinne,/,działalność,gospodarcza,-,ogółem,18,przypadków,zakażenia,(,12,przypadków,powiat,malborski,",",3,przypadki,powiat,sztumski,",",3,przypadki,powiat,kwidzyński,),",",ognisko,rodzinne,-,ogółem,21,przypadków
-,ogółem,18,przypadków,zakażenia,(,12,przypadków,powiat,malborski,",",3,przypadki,powiat,sztumski,",",3,przypadki,powiat,kwidzyński,),",",ognisko,rodzinne,-,ogółem,21,przypadków,zakażenia,",",w,tym,2
",",3,przypadki,powiat,sztumski,",",3,przypadki,powiat,kwidzyński,),",",ognisko,rodzinne,-,ogółem,21,przypadków,zakażenia,",",w,tym,2,pracowników,cukierni,sieciowej,(,13,przypadków,miasto,Gdańsk,",",8
3,przypadki,powiat,kwidzyński,),",",ognisko,rodzinne,-,ogółem,21,przypadków,zakażenia,",",w,tym,2,pracowników,cukierni,sieciowej,(,13,przypadków,miasto,Gdańsk,",",8,przypadków,powiat,kościerski,),",",ognisko
",",ognisko,rodzinne,-,ogółem,21,przypadków,zakażenia,",",w,tym,2,pracowników,cukierni,sieciowej,(,13,przypadków,miasto,Gdańsk,",",8,przypadków,powiat,kościerski,),",",ognisko,u,producenta,rolnego,-,ogółem
21,przypadków,zakażenia,",",w,tym,2,pracowników,cukierni,sieciowej,(,13,przypadków,miasto,Gdańsk,",",8,przypadków,powiat,kościerski,),",",ognisko,u,producenta,rolnego,-,ogółem,7,przypadków,zakażenia,u,pracowników
przypadków,miasto,Gdańsk,",",8,przypadków,powiat,kościerski,),",",ognisko,u,producenta,rolnego,-,ogółem,7,przypadków,zakażenia,u,pracowników,sezonowych,(,osoby,spoza,Unii,Europejskiej,),",",powiat,kartuski,",",ognisko
spoza,Unii,Europejskiej,),",",powiat,kartuski,",",ognisko,w,zakładzie,produkcyjnym,/,rodzinne,-,ogółem,16,przypadków,zakażenia,(,w,tym,9,pracowników,),",",powiat,malborski,PODSUMOWANIE,DANYCH,STATYSTYCZNYCH,DLA,POMORZA
kartuski,",",ognisko,w,zakładzie,produkcyjnym,/,rodzinne,-,ogółem,16,przypadków,zakażenia,(,w,tym,9,pracowników,),",",powiat,malborski,PODSUMOWANIE,DANYCH,STATYSTYCZNYCH,DLA,POMORZA,-,WTOREK,",",23,CZERWCA,:
w,tym,9,pracowników,),",",powiat,malborski,PODSUMOWANIE,DANYCH,STATYSTYCZNYCH,DLA,POMORZA,-,WTOREK,",",23,CZERWCA,:,KOMUNIKAT,MINISTERSTWA,ZDROWIA,WE,WTOREK,",",23,CZERWCA,:,PONIEDZIAŁEK,",",22,CZERWCA,-
DANYCH,STATYSTYCZNYCH,DLA,POMORZA,-,WTOREK,",",23,CZERWCA,:,KOMUNIKAT,MINISTERSTWA,ZDROWIA,WE,WTOREK,",",23,CZERWCA,:,PONIEDZIAŁEK,",",22,CZERWCA,-,PODSUMOWANIE,.,STATYSTYKI,ZAKAŻONYCH,I,ZMARŁYCH,W,KRAJU,I
NA,POMORZU,Na,podstawie,danych,Ministerstwa,Zdrowia,Jacek,Szymański,/,www,.,gdansk,.,pl,O,296,nowych,potwierdzonych,zakażeniach,koronawirusem,w,kraju,poinformowało,Ministerstwo,Zdrowia,w,poniedziałek,",",22,czerwca,.,Liczba
kraju,poinformowało,Ministerstwo,Zdrowia,w,poniedziałek,",",22,czerwca,.,Liczba,zakażonych,na,Pomorzu,wzrosła,o,dwie,osoby,i,wynosi,617,.,W,całej,Polsce,liczba,zachorowań,wynosi,obecnie,32227,.,W,kraju
w,poniedziałek,",",22,czerwca,.,Liczba,zakażonych,na,Pomorzu,wzrosła,o,dwie,osoby,i,wynosi,617,.,W,całej,Polsce,liczba,zachorowań,wynosi,obecnie,32227,.,W,kraju,są,trzy,kolejne,ofiary
Pomorzu,wzrosła,o,dwie,osoby,i,wynosi,617,.,W,całej,Polsce,liczba,zachorowań,wynosi,obecnie,32227,.,W,kraju,są,trzy,kolejne,ofiary,śmiertelne,-,od,początku,epidemii,z,powodu,koronawirusa,zmarło
i,wynosi,617,.,W,całej,Polsce,liczba,zachorowań,wynosi,obecnie,32227,.,W,kraju,są,trzy,kolejne,ofiary,śmiertelne,-,od,początku,epidemii,z,powodu,koronawirusa,zmarło,1359,osób,.,Górny,Śląsk
.,W,kraju,są,trzy,kolejne,ofiary,śmiertelne,-,od,początku,epidemii,z,powodu,koronawirusa,zmarło,1359,osób,.,Górny,Śląsk,jest,nadal,głównym,obszarem,epidemii,",",jednak,liczba,odnotowanych,tam,przypadków,procentowo
nadal,głównym,obszarem,epidemii,",",jednak,liczba,odnotowanych,tam,przypadków,procentowo,maleje,w,skali,kraju,(,130,na,296,),.,Dwa,nowe,przypadki,zakażenia,Covid,-,19,na,Pomorzu,:,1,osoba
obszarem,epidemii,",",jednak,liczba,odnotowanych,tam,przypadków,procentowo,maleje,w,skali,kraju,(,130,na,296,),.,Dwa,nowe,przypadki,zakażenia,Covid,-,19,na,Pomorzu,:,1,osoba,w,powiecie
jednak,liczba,odnotowanych,tam,przypadków,procentowo,maleje,w,skali,kraju,(,130,na,296,),.,Dwa,nowe,przypadki,zakażenia,Covid,-,19,na,Pomorzu,:,1,osoba,w,powiecie,kartuskim,(,młoda
(,130,na,296,),.,Dwa,nowe,przypadki,zakażenia,Covid,-,19,na,Pomorzu,:,1,osoba,w,powiecie,kartuskim,(,młoda,kobieta,",",objęta,kwarantanną,w,związku,z,powrotem,z,zagranicy
",",objęta,kwarantanną,w,związku,z,powrotem,z,zagranicy,",",z,kraju,spoza,Unii,Europejskiej,),1,osoba,w,powiecie,puckim,(,mężczyzna,w,starszym,wieku,",",hospitalizowany,),W,Gdańsku,liczba,osób
starszym,wieku,",",hospitalizowany,),W,Gdańsku,liczba,osób,z,potwierdzonym,zakażeniem,Covid,-,19,wynosi,218,",",na,Pomorzu,-,617,(,w,tym,38,zgonów,),.,Z,podziałem,na,miasta
W,Gdańsku,liczba,osób,z,potwierdzonym,zakażeniem,Covid,-,19,wynosi,218,",",na,Pomorzu,-,617,(,w,tym,38,zgonów,),.,Z,podziałem,na,miasta,i,powiaty,:,Gdańsk,-
z,potwierdzonym,zakażeniem,Covid,-,19,wynosi,218,",",na,Pomorzu,-,617,(,w,tym,38,zgonów,),.,Z,podziałem,na,miasta,i,powiaty,:,Gdańsk,-,218,powiat,gdański,-
(,w,tym,38,zgonów,),.,Z,podziałem,na,miasta,i,powiaty,:,Gdańsk,-,218,powiat,gdański,-,28,Gdynia,-,50,Sopot,-,3,Słupsk,-,6,powiat,słupski,-
zgonów,),.,Z,podziałem,na,miasta,i,powiaty,:,Gdańsk,-,218,powiat,gdański,-,28,Gdynia,-,50,Sopot,-,3,Słupsk,-,6,powiat,słupski,-,7,powiat,bytowski,-
Z,podziałem,na,miasta,i,powiaty,:,Gdańsk,-,218,powiat,gdański,-,28,Gdynia,-,50,Sopot,-,3,Słupsk,-,6,powiat,słupski,-,7,powiat,bytowski,-,4,powiat,chojnicki
miasta,i,powiaty,:,Gdańsk,-,218,powiat,gdański,-,28,Gdynia,-,50,Sopot,-,3,Słupsk,-,6,powiat,słupski,-,7,powiat,bytowski,-,4,powiat,chojnicki,-,4,powiat
:,Gdańsk,-,218,powiat,gdański,-,28,Gdynia,-,50,Sopot,-,3,Słupsk,-,6,powiat,słupski,-,7,powiat,bytowski,-,4,powiat,chojnicki,-,4,powiat,człuchowski,-,1
powiat,gdański,-,28,Gdynia,-,50,Sopot,-,3,Słupsk,-,6,powiat,słupski,-,7,powiat,bytowski,-,4,powiat,chojnicki,-,4,powiat,człuchowski,-,1,powiat,kartuski,-,37
Gdynia,-,50,Sopot,-,3,Słupsk,-,6,powiat,słupski,-,7,powiat,bytowski,-,4,powiat,chojnicki,-,4,powiat,człuchowski,-,1,powiat,kartuski,-,37,powiat,kościerski,-,10
-,3,Słupsk,-,6,powiat,słupski,-,7,powiat,bytowski,-,4,powiat,chojnicki,-,4,powiat,człuchowski,-,1,powiat,kartuski,-,37,powiat,kościerski,-,10,powiat,kwidzyński,-,7
6,powiat,słupski,-,7,powiat,bytowski,-,4,powiat,chojnicki,-,4,powiat,człuchowski,-,1,powiat,kartuski,-,37,powiat,kościerski,-,10,powiat,kwidzyński,-,7,powiat,lęborski,-,2
7,powiat,bytowski,-,4,powiat,chojnicki,-,4,powiat,człuchowski,-,1,powiat,kartuski,-,37,powiat,kościerski,-,10,powiat,kwidzyński,-,7,powiat,lęborski,-,2,powiat,malborski,-,35
4,powiat,chojnicki,-,4,powiat,człuchowski,-,1,powiat,kartuski,-,37,powiat,kościerski,-,10,powiat,kwidzyński,-,7,powiat,lęborski,-,2,powiat,malborski,-,35,powiat,nowodworski,-,3
4,powiat,człuchowski,-,1,powiat,kartuski,-,37,powiat,kościerski,-,10,powiat,kwidzyński,-,7,powiat,lęborski,-,2,powiat,malborski,-,35,powiat,nowodworski,-,3,powiat,tczewski,-,25
1,powiat,kartuski,-,37,powiat,kościerski,-,10,powiat,kwidzyński,-,7,powiat,lęborski,-,2,powiat,malborski,-,35,powiat,nowodworski,-,3,powiat,tczewski,-,25,powiat,pucki,-,13
37,powiat,kościerski,-,10,powiat,kwidzyński,-,7,powiat,lęborski,-,2,powiat,malborski,-,35,powiat,nowodworski,-,3,powiat,tczewski,-,25,powiat,pucki,-,13,powiat,starogardzki,-,9
10,powiat,kwidzyński,-,7,powiat,lęborski,-,2,powiat,malborski,-,35,powiat,nowodworski,-,3,powiat,tczewski,-,25,powiat,pucki,-,13,powiat,starogardzki,-,9,powiat,sztumski,-,9
7,powiat,lęborski,-,2,powiat,malborski,-,35,powiat,nowodworski,-,3,powiat,tczewski,-,25,powiat,pucki,-,13,powiat,starogardzki,-,9,powiat,sztumski,-,9,powiat,wejherowski,-,147
2,powiat,malborski,-,35,powiat,nowodworski,-,3,powiat,tczewski,-,25,powiat,pucki,-,13,powiat,starogardzki,-,9,powiat,sztumski,-,9,powiat,wejherowski,-,147,Trzy,ofiary,epidemii,","
35,powiat,nowodworski,-,3,powiat,tczewski,-,25,powiat,pucki,-,13,powiat,starogardzki,-,9,powiat,sztumski,-,9,powiat,wejherowski,-,147,Trzy,ofiary,epidemii,",",o,których,śmierci,poinformowano
3,powiat,tczewski,-,25,powiat,pucki,-,13,powiat,starogardzki,-,9,powiat,sztumski,-,9,powiat,wejherowski,-,147,Trzy,ofiary,epidemii,",",o,których,śmierci,poinformowano,22,czerwca,:,79
25,powiat,pucki,-,13,powiat,starogardzki,-,9,powiat,sztumski,-,9,powiat,wejherowski,-,147,Trzy,ofiary,epidemii,",",o,których,śmierci,poinformowano,22,czerwca,:,79,-,letnia,kobieta,w
powiat,pucki,-,13,powiat,starogardzki,-,9,powiat,sztumski,-,9,powiat,wejherowski,-,147,Trzy,ofiary,epidemii,",",o,których,śmierci,poinformowano,22,czerwca,:,79,-,letnia,kobieta,w,Raciborzu
Tychach,Większość,osób,miała,choroby,współistniejące,.,SANEPID,O,SYTUACJI,EPIDEMICZNEJ,NA,POMORZU,-,PONIEDZIAŁEK,",",22,CZERWCA,:,Ogniska,zakażenia,wirusem,Sars,-,CoV,-,2,w,województwie,pomorskim,Pomorski,Państwowy,Wojewódzki
nie,odnotowano,nowych,przypadków,zakażenia,wśród,personelu,i,pensjonariuszy,tej,placówki,",",Jednostka,Wojskowa,-,ogółem,20,przypadków,zakażenia,(,18,przypadków,powiat,malborski,",",2,przypadki,powiat,sztumski,),",",ognisko,rodzinne
zakażenia,wśród,personelu,i,pensjonariuszy,tej,placówki,",",Jednostka,Wojskowa,-,ogółem,20,przypadków,zakażenia,(,18,przypadków,powiat,malborski,",",2,przypadki,powiat,sztumski,),",",ognisko,rodzinne,/,działalność,gospodarcza,-
tej,placówki,",",Jednostka,Wojskowa,-,ogółem,20,przypadków,zakażenia,(,18,przypadków,powiat,malborski,",",2,przypadki,powiat,sztumski,),",",ognisko,rodzinne,/,działalność,gospodarcza,-,ogółem,18,przypadków,zakażenia,(
powiat,malborski,",",2,przypadki,powiat,sztumski,),",",ognisko,rodzinne,/,działalność,gospodarcza,-,ogółem,18,przypadków,zakażenia,(,12,przypadków,powiat,malborski,",",3,przypadki,powiat,sztumski,",",3,przypadki,powiat
przypadki,powiat,sztumski,),",",ognisko,rodzinne,/,działalność,gospodarcza,-,ogółem,18,przypadków,zakażenia,(,12,przypadków,powiat,malborski,",",3,przypadki,powiat,sztumski,",",3,przypadki,powiat,kwidzyński,),",",ognisko
ognisko,rodzinne,/,działalność,gospodarcza,-,ogółem,18,przypadków,zakażenia,(,12,przypadków,powiat,malborski,",",3,przypadki,powiat,sztumski,",",3,przypadki,powiat,kwidzyński,),",",ognisko,rodzinne,-,ogółem,21,przypadków
-,ogółem,18,przypadków,zakażenia,(,12,przypadków,powiat,malborski,",",3,przypadki,powiat,sztumski,",",3,przypadki,powiat,kwidzyński,),",",ognisko,rodzinne,-,ogółem,21,przypadków,zakażenia,",",w,tym,2
",",3,przypadki,powiat,sztumski,",",3,przypadki,powiat,kwidzyński,),",",ognisko,rodzinne,-,ogółem,21,przypadków,zakażenia,",",w,tym,2,pracowników,cukierni,sieciowej,(,13,przypadków,miasto,Gdańsk,",",8
3,przypadki,powiat,kwidzyński,),",",ognisko,rodzinne,-,ogółem,21,przypadków,zakażenia,",",w,tym,2,pracowników,cukierni,sieciowej,(,13,przypadków,miasto,Gdańsk,",",8,przypadków,powiat,kościerski,),",",ognisko
",",ognisko,rodzinne,-,ogółem,21,przypadków,zakażenia,",",w,tym,2,pracowników,cukierni,sieciowej,(,13,przypadków,miasto,Gdańsk,",",8,przypadków,powiat,kościerski,),",",ognisko,u,producenta,rolnego,-,ogółem
21,przypadków,zakażenia,",",w,tym,2,pracowników,cukierni,sieciowej,(,13,przypadków,miasto,Gdańsk,",",8,przypadków,powiat,kościerski,),",",ognisko,u,producenta,rolnego,-,ogółem,7,przypadków,zakażenia,u,pracowników
przypadków,miasto,Gdańsk,",",8,przypadków,powiat,kościerski,),",",ognisko,u,producenta,rolnego,-,ogółem,7,przypadków,zakażenia,u,pracowników,sezonowych,(,osoby,spoza,Unii,Europejskiej,),",",powiat,kartuski,PODSUMOWANIE,DANYCH
osoby,spoza,Unii,Europejskiej,),",",powiat,kartuski,PODSUMOWANIE,DANYCH,STATYSTYCZNYCH,DLA,POMORZA,-,PONIEDZIAŁEK,",",22,CZERWCA,:,KOMUNIKAT,MINISTERSTWA,ZDROWIA,W,PONIEDZIAŁEK,",",22,CZERWCA,:,NIEDZIELA,",",21,CZERWCA,-
DANYCH,STATYSTYCZNYCH,DLA,POMORZA,-,PONIEDZIAŁEK,",",22,CZERWCA,:,KOMUNIKAT,MINISTERSTWA,ZDROWIA,W,PONIEDZIAŁEK,",",22,CZERWCA,:,NIEDZIELA,",",21,CZERWCA,-,PODSUMOWANIE,.,STATYSTYKI,ZAKAŻONYCH,I,ZMARŁYCH,W,KRAJU,I
NA,POMORZU,Na,podstawie,danych,Ministerstwa,Zdrowia,Jacek,Szymański,/,www,.,gdansk,.,pl,O,311,nowych,potwierdzonych,zakażeniach,koronawirusem,w,kraju,poinformowało,Ministerstwo,Zdrowia,w,niedzielę,",",21,czerwca,.,Liczba
